ID,date,month,year,outflow,inflow,storage
264,20,4,2008,276.8,238.8,3533000000
265,1,5,2008,248.3,200.2,3543000000
266,10,5,2008,248.8,173.3,3389000000
267,20,5,2008,245.1,161.6,3271000000
268,1,6,2008,280.8,164.3,3071000000
269,10,6,2008,351.5,217.9,2929000000
270,20,6,2008,400,195.6,2606000000
271,1,7,2008,413,154.8,2334000000
272,10,7,2008,415,184,2078000000
273,20,7,2008,443.6,202.1,1771000000
274,1,8,2008,439,225,1457000000
275,10,8,2008,424,200.3,1204000000
276,20,8,2008,370,193.3,1007000000
277,1,9,2008,305.4,187.3,880000000
278,10,9,2008,250,220,834000000
279,20,9,2008,250,239.5,824000000
280,1,10,2008,211.3,274.9,940000000
281,10,10,2008,331.5,341.6,1005000000
282,20,10,2008,455.5,438.5,1011000000
283,1,11,2008,457,537.1,1103000000
284,10,11,2008,495,686.6,1396000000
285,20,11,2008,533.5,591.5,1512000000
286,1,12,2008,499,569,1655000000
287,10,12,2008,500,635.4,1858000000
288,20,12,2008,551.4,656.5,2188000000
289,1,1,2009,751,728,2142000000
290,10,1,2009,459,730.4,2486000000
291,20,1,2009,758.8,723.9,2470000000
292,1,2,2009,827.2,732.7,2402000000
293,10,2,2009,844.2,701.8,2310000000
294,20,2,2009,867,635.6,2254000000
295,1,3,2009,264.7,605.6,2502000000
296,10,3,2009,150,594.3,2796000000
297,20,3,2009,150,634.4,3193000000
298,1,4,2009,150,505.7,3433000000
299,10,4,2009,448.7,541.7,3473000000
300,20,4,2009,502.4,512.4,3428000000
301,1,5,2009,459.6,488.5,3513000000
302,10,5,2009,656.3,585,3498000000
303,20,5,2009,485.7,551,3513000000
304,1,6,2009,285.6,381.2,3533000000
305,10,6,2009,396.2,385.1,3473000000
306,20,6,2009,429.6,278,3291000000
307,1,7,2009,483,250,3051000000
308,10,7,2009,537.5,268.5,2737000000
309,20,7,2009,551.9,294.5,2506000000
310,1,8,2009,600,228.7,2150000000
311,10,8,2009,600,218.1,1791000000
312,20,8,2009,537.9,213.1,1486000000
313,1,9,2009,420.2,219.5,1286000000
314,10,9,2009,450,384.6,1200000000
315,20,9,2009,259.6,360.3,1315000000
316,1,10,2009,268.3,390.2,441000000
317,10,10,2009,562.6,501.2,1457000000
318,20,10,2009,476.7,486.6,1564000000
319,1,11,2009,178.8,471.3,1852000000
320,10,11,2009,50,630.3,2454000000
321,20,11,2009,268.2,749.8,2903000000
322,1,12,2009,625.5,854.4,3197900000
323,10,12,2009,687.5,882,3433100000
324,20,12,2009,833.6,815.7,3516400000
325,1,1,2010,857.6,747.3,3531100000
326,10,1,2010,858.5,750.7,3531100000
327,20,1,2010,974.1,747,3413500000
328,1,2,2010,830,755.1,3431100000
329,10,2,2010,843.4,916.5,3560500000
330,20,2,2010,1166.8,934.4,3462500000
331,1,3,2010,896.6,795.5,3487000000
332,10,3,2010,840.4,679.2,3364500000
333,20,3,2010,947.7,852.1,3374000000
334,1,4,2010,692.6,596,3256600000
335,10,4,2010,628.5,761,3435000000
336,20,4,2010,774.2,651.5,3441000000
337,1,5,2010,736,874,3378000000
338,10,5,2010,1254.5,1066.5,3391000000
339,20,5,2010,1060,970,3395000000
340,1,6,2010,981.5,937.7,3496800000
341,10,6,2010,1126.8,1008,3501700000
342,20,6,2010,1120.7,1096.4,3521300000
343,1,7,2010,765.9,598.5,3364500000
344,10,7,2010,581.7,437.4,3134600000
345,20,7,2010,561.6,491.3,2997600000
346,1,8,2010,627.8,750.5,2996700000
347,10,8,2010,644.5,876.9,3148700000
348,20,8,2010,665.9,826.1,3276200000
349,1,9,2010,588.3,542.7,3227100000
350,10,9,2010,639.8,698.2,3281100000
351,20,9,2010,650.7,783.7,3379000000
352,1,10,2010,775.9,691.5,3364500000
353,10,10,2010,648.3,713.7,3364500000
354,20,10,2010,798.6,727.4,3403700000
355,1,11,2010,752.9,752.9,3403700000
356,10,11,2010,809.6,791,3389000000
357,20,11,2010,807.6,886.4,3452700000
358,1,12,2010,956.2,996.2,3467400000
359,10,12,2010,1120.9,995.4,3344800000
360,20,12,2010,912.2,901.6,3398800000
