ID,date,month,year,outflow,inflow,storage
18484,9,8,2001,25.62674617,2.038812955,851181583.9
18485,10,8,2001,25.37189455,2.123763495,848802183.2
18486,11,8,2001,25.42852825,9.372876225,847159175.5
18487,12,8,2001,25.31526086,11.63822395,845699957.7
18488,13,8,2001,25.34357771,8.211885514,843879327.6
18489,14,8,2001,25.93823149,6.626142104,842062398
18490,15,8,2001,22.45525935,7.475647502,840609347.6
18491,16,8,2001,23.10654683,13.84693799,839522643.6
18492,17,8,2001,22.54020989,6.626142104,837891970.8
18493,18,8,2001,23.13486367,16.90515742,836987823.2
18494,19,8,2001,21.94555612,0.028316847,834820582.6
18495,20,8,2001,23.02159629,3.398021592,832838365.4
18496,21,8,2001,23.24813106,16.45208787,831937918.3
18497,22,8,2001,21.60575396,1.274258097,829960635
18498,23,8,2001,22.56852674,5.210299774,828167141.7
18499,24,8,2001,22.54020989,2.860001507,826196025.9
18500,25,8,2001,22.68179413,7.787132815,824586322.4
18501,26,8,2001,22.56852674,5.266933468,822801463.5
18502,27,8,2001,23.3330816,6.427924178,821019071.5
18503,28,8,2001,22.51189305,5.266933468,819240380.1
18504,29,8,2001,22.54020989,11.38337233,817995789.4
18505,30,8,2001,22.56852674,1.783961336,815868020.5
18506,31,8,2001,23.04991313,1.557426563,813743952
18507,1,9,2001,22.59684359,1.868911876,811623584
18508,2,9,2001,22.71011097,1.076040171,809508150
18509,3,9,2001,21.86060558,2.435248808,807572805.4
18510,4,9,2001,23.30476475,7.985350741,805991472.2
18511,5,9,2001,23.02159629,6.541191565,804238683.9
18512,6,9,2001,22.34199197,7.050894803,802663518.2
18513,7,9,2001,22.93664575,1.274258097,800740508.5
18514,8,9,2001,22.4835762,1.699010796,798822432.7
18515,9,9,2001,22.79506151,0.707921165,796732901.9
18516,10,9,2001,23.04991313,1.755644489,794648305.1
18517,11,9,2001,22.85169521,1.699010796,792568642.3
18518,12,9,2001,22.34199197,0.991089631,790492679.9
18519,13,9,2001,22.82337836,12.11961034,789456548.9
18520,14,9,2001,22.59684359,4.16257645,787730897.5
18521,15,9,2001,23.10654683,1.755644489,785837491.5
18522,16,9,2001,21.94555612,7.192479036,784462151
18523,17,9,2001,23.02159629,8.749905599,783089277.5
18524,18,9,2001,22.96496259,5.49346824,781547415.9
18525,19,9,2001,22.62516043,1.047723324,779494889.8
18526,20,9,2001,22.51189305,8.919806679,778129417.2
18527,21,9,2001,22.65347728,7.532281196,776594956.6
18528,22,9,2001,20.7845654,3.143169973,774892741.5
18529,23,9,2001,22.54020989,6.569508411,773363214.8
18530,24,9,2001,22.17209089,10.0241637,772175364.7
18531,25,9,2001,22.79506151,5.635052473,770481784
18532,26,9,2001,23.13486367,5.380200854,768790670.2
18533,27,9,2001,21.35090234,4.190893297,767102023.4
18534,28,9,2001,22.37030881,7.447330656,765586065.2
18535,29,9,2001,22.56852674,3.426338439,763735831.3
18536,30,9,2001,22.56852674,4.615645996,762057052.5
18537,1,10,2001,22.88001205,1.982179262,760045231.5
18538,2,10,2001,22.17209089,0.538020085,758039578
18539,3,10,2001,22.62516043,5.238616621,756370667.1
18540,4,10,2001,23.02159629,1.925545569,754538935.6
18541,5,10,2001,22.4835762,3.228120512,752710904.5
18542,6,10,2001,22.85169521,5.210299774,751051861.5
18543,7,10,2001,23.07822998,6.484557871,749395285.4
18544,8,10,2001,21.15268441,1.557426563,747577122.3
18545,9,10,2001,24.57902285,4.24752699,745762659.6
18546,10,10,2001,22.14377404,14.75307708,744939922.3
18547,11,10,2001,23.47466583,1.812278182,742802285.4
18548,12,10,2001,23.02159629,0.679604318,740833636.6
18549,13,10,2001,23.81446799,1.50079287,738868688.3
18550,14,10,2001,15.09287924,0.198217926,737562423.2
18551,15,10,2001,25.11704293,9.769312077,736094571
